,Mean Variance,PSD Delta,PSD Theta,PSD Alpha,PSD Beta,PSD Gamma,Label
0,2.49234064188536e-09,2098.5494926688343,1018.0214371432864,260.1677936531056,58.34052864291,48.675605401113174,1
1,5.1433008474391994e-09,2186.865380828711,1694.5961333419505,197.2433124381096,50.33381366367096,35.68299200260269,1
2,2.49234064188536e-09,929.0142668447094,108.37236183477845,34.42289555545877,6.7107420779502585,2.094918547006664,0
3,5.1433008474391994e-09,1182.858268555901,191.39759508711708,62.25920604547984,50.05143273561121,72.68533408211353,0
4,1.1210031314906063e-08,552.6159551857818,102.58328278878356,27.992643019444557,6.895548931010692,3.1411529285431943,0
5,3.0422282001338767e-09,597.3508468468466,103.5965130313477,35.27400145111468,6.852906601726772,2.1106431494979243,0
6,4.546962490908955e-09,659.932633138562,124.25881965419724,41.401519326472396,6.454735036825273,1.7299820491089266,0
7,4.452715035958228e-09,655.9490206917375,141.00416883210482,35.113770608551576,6.781114696888499,1.8610751644369607,0
8,2.822616928310563e-09,2696.9387883160834,251.14781255354768,69.93089590884057,27.93367942872964,32.339310017800216,0
9,3.747867591864255e-09,922.3756069877043,146.27312941342444,45.394682113027365,13.28950523494357,15.623025421728798,0
10,2.115797368527595e-09,1459.930125667618,139.12661959991004,38.85041370752985,7.6912639049396345,3.191606724527944,0
11,1.6227442826210954e-09,335.66127047604687,78.92444661336019,33.39263419690383,7.004464781373574,2.332860783769163,0
12,2.300028881324565e-09,1180.6286167188555,142.4083865208971,38.695331003292964,8.027778314965664,2.376666326963689,0
13,3.3462759620928707e-09,1317.0098783405076,142.2661005525656,40.873732341220354,7.97238584474489,2.3108950875239516,0
14,7.165667844138355e-10,1026.9591604306572,199.05911385238545,46.98862593799723,11.439693748560815,7.527787127430023,0
15,1.5083269183015615e-09,724.2101241949672,146.0142446807431,36.920268538769115,8.629011913099289,4.36748731044263,0
16,5.375473982629431e-09,1541.3442385618218,181.4032010156674,52.33415144259239,14.354827501110401,9.033425509313554,0
17,2.412741959082504e-09,763.0478680184714,121.39646868423124,38.723945037711616,8.318891805948759,2.955473732080648,0
18,1.9676022990778707e-09,489.90347077103934,109.78450354793651,32.605000360292976,7.402158574022525,2.5317690467301004,0
19,2.922342813470451e-09,640.6768445753885,84.31034606298485,23.380505015916125,6.3723388674067785,1.9828360872134607,0
20,3.195804230641735e-09,683.1476887977959,137.27168331779222,31.882514291106787,7.173493715846237,2.3903989427397105,0
21,2.4211856036619875e-09,561.2847734678968,97.20945173813305,31.323288854373132,7.14510529049422,1.9046660278506908,0
22,3.965075647120236e-09,1483.270539222729,193.0879352621835,48.07447015502141,7.6598654781435975,3.0652867976088856,0
23,9.91265763900846e-10,645.5519018532765,119.39901961018927,33.44075041013222,6.264538624220058,1.8347134384956607,0
24,7.308246572580749e-10,894.9976682412697,173.2870322531209,34.9752727917591,6.370281455753162,2.0841815650807924,0
25,1.8795073988800866e-09,6120.4214385572495,330.82151146074494,61.96512080131168,28.32491890583845,30.302876314945856,0
26,1.731265812788099e-09,4794.669194563449,429.43945022208175,81.48403436100159,31.86526699962243,14.755120748684034,0
27,1.3100660406768086e-09,7184.64006187326,437.0436911524787,82.44812282670179,35.89548125080741,36.97146127488398,0
28,1.83658351671879e-09,3533.9172352234777,215.2574030226145,45.157519949584035,7.808379788408309,5.314534438420541,0
29,2.563018524136361e-09,1677.2234153981028,200.3823346456373,45.063573032235816,9.554930700307287,6.5590524945870055,0
30,1.5833594396459452e-09,785.7523553867317,123.8458683303073,35.37489545267285,7.505652895435675,3.0197905156230114,0
31,4.0215639933675454e-09,586.8216402238426,131.6232445939637,31.3309958947887,7.374110357264278,2.1738943688803856,0
32,5.027265884872742e-09,4857.484922024528,269.19822885963725,73.29991916256907,28.641622552510174,24.379540286912817,0
33,5.587854147732175e-09,943.259638658708,140.71251209394407,43.706537585515576,7.779427140328911,3.705105568120549,0
34,5.315778903962876e-09,337.1685132084317,75.50201032543292,34.79819223277272,6.0975077765526855,2.0333615275477537,0
35,1.8280816497240067e-09,857.5061632684381,157.45980497225534,49.072531422244694,8.656350335320624,2.977616600756457,0
36,2.209255327717326e-09,500.08604833305657,112.12341671850794,29.419390118888145,7.24483477518332,3.078818508441127,0
37,3.769529700822863e-09,394.92291222238487,91.26336945009638,23.901462357981053,6.705636048708429,2.4800548907867195,0
38,1.314851568253726e-09,532.8843414940405,112.907909919711,36.11164089570915,8.375337435838293,3.941956890674114,0
39,4.875034809382236e-10,1194.1091050296752,267.72090720326247,42.52433104867399,8.710345410779368,2.6016158564653042,0
40,7.550554905912535e-10,2221.563866255282,227.39986055923458,66.69429119943807,21.520222295414467,25.56958627159997,0
41,8.811565780361462e-10,975.8246831843719,210.91589297669063,45.76846066326318,8.60430628633834,2.928552241848722,0
42,1.5419947380001699e-09,3699.088635601072,318.4587038844312,62.29607011375802,24.91506298940236,47.32442896326854,0
43,4.721763958539258e-09,493.83656554687553,133.57796356506148,37.65959379843944,6.999206794943841,2.7013588101134305,0
44,1.7449369097267292e-09,287.1466174512653,81.32292020565477,20.149563242116944,7.283586490864356,2.766865036466248,0
45,2.643521241599403e-09,1186.6789089089634,211.37734755718537,36.92974180537567,6.801065850415607,2.2919356963489497,0
46,8.300801623046913e-09,527.1439602565283,85.87476682953387,26.47666363198004,7.645574771372329,3.2710121892382906,0
47,5.709741938373752e-09,492.80068691716025,77.99648384887583,28.724702457086003,7.275321943489659,2.515060378481069,0
48,1.4239064574524928e-09,466.7843113816346,94.09864089742891,30.2568603872396,7.9610871020770375,2.5986320803969627,0
49,4.28404577757188e-09,335.11563611946417,74.51590124554896,26.879935118504,6.784875333889057,2.64146084512488,0
50,3.787218067663225e-09,337.21782965585635,58.64109308114266,24.889071495294967,6.844314159553607,2.4622361458870805,0
51,1.4138098350542633e-09,567.0156523136202,115.69025106342295,33.53260369375842,7.162641594105576,2.368335234300265,0
52,1.3689142803767554e-09,617.1752422087383,112.6388956618722,26.965292086218067,6.766255531509187,2.4125808166253027,0
53,2.8235463679422186e-09,322.34173921843467,73.11777204677209,25.04110645548943,6.5809460673837465,2.6845169364550148,0
54,9.068480449468042e-10,669.0222249062083,102.84878415414394,34.857972459384676,9.72841468714785,6.215800030313959,0
55,9.708464088309466e-10,2167.732463653296,311.7249264215016,50.278209192802045,13.311835874017065,7.901893593112343,0
56,1.0707309401071124e-09,1499.1191790241253,262.79099118980594,59.09024516426878,10.390198085106473,5.359182833761613,0
57,1.0770532868714889e-09,1898.6239050405607,167.83241709181718,42.81186094519932,18.64977819294851,16.831870083441213,0
58,4.1686019414539004e-09,9069.318728942857,286.8130811582286,70.48605486765786,62.39589177216194,67.94211173263204,0
59,1.6188823497560066e-09,1783.9004822889715,231.4266407137918,60.80484310380753,14.125816579073627,7.780380942377424,0
60,2.101082525447318e-09,797.4286582891408,96.86441027989945,29.917863656053704,9.123058964951037,4.3551872521061235,0
61,6.079338231943829e-10,1371.2316449506309,133.4969797459444,28.86635266704789,8.229718504939695,3.933250271479677,0
62,1.759566421296264e-09,2201.6925964714137,207.21745341555973,34.609029544062444,11.601309612443972,6.767878539343412,0
63,1.9194009201706488e-09,3742.978494237288,341.81847244222814,58.58246956533942,15.387485717931206,9.481469020338233,0
64,1.6889063471921596e-09,1353.6990197610864,178.16084499872125,44.521583570439965,9.2968695410663,4.381604488067182,0
65,1.1945907283892525e-09,1355.183012768159,153.6139775870827,39.87653368134135,9.66540391676999,3.809290238487673,0
66,2.3414068679043565e-09,1784.7119171673926,173.36755607069344,31.00831911225865,9.03491429462728,4.207050938959679,0
67,1.2155149179051182e-09,2260.196458226083,180.2622157048363,37.14801325075011,11.544049304638074,6.399445340159518,0
68,8.302042129317474e-10,1760.0543944985852,229.45035194086842,43.574359638964005,10.038156303447504,5.864005632960362,0
69,9.793135159053492e-10,2840.702585465182,284.19934891287096,53.139169554302214,17.777432343607302,22.85983671884389,0
70,1.0959803019365953e-09,1928.6738780825112,298.0734200378472,58.58183863524642,15.031977105145641,9.630054302072596,0
71,9.11556986505657e-10,1108.0626236335288,144.44823030035457,36.91196562771599,10.423012631974052,5.197406886202913,0
72,2.2103206699842006e-09,823.2039012332189,169.3275320395384,30.78153990417813,10.022402049412856,5.644414024246844,0
73,1.0385263935951443e-09,1742.1099017739282,295.7884083160551,57.91760737546554,13.12985055302966,8.6272829054352,0
74,1.4032524105898944e-09,1311.7140799922604,163.23875329593557,38.337251043416245,10.340104463699152,5.0175116621980385,0
75,8.514326567797932e-09,1262.3035099099463,176.2098499621167,44.885454740974524,13.923737524040511,9.335757056706687,0
