,Variance,Kurtosis,Skewness,PFD,Hjorth Mobility,Hjorth Complexity,Spectral Entropy,Seizure
0,3.345005815576607e-09,0.9348085563308672,0.0003175589376533764,0.5637237188034933,0.006422635751016506,295.04117986158326,0.2468415125089646,1
1,3.0316474314792536e-09,0.7199031525981722,0.10490315067954364,0.5667246660042661,0.0093869365811199,155.32334475822995,0.6232517277337322,1
2,3.069642912498204e-09,0.5623741092221223,-0.16059789755642914,0.5661199470785571,0.007083491456268586,211.85699433762002,0.3180500722833774,1
3,9.186538384705648e-10,0.6085620367360627,0.023606456690882155,0.5644934721821958,0.009973480573600554,175.43925971607882,0.29564267819814155,1
4,2.620672138564908e-09,0.3263048061004728,-0.11642808706210553,0.5710657335055002,0.009083718282698765,159.6280768344989,0.5042344892930956,1
5,2.391823091460361e-09,0.5756631504423949,0.024188911988401517,0.5717700879357991,0.005303970154285722,236.6940414177276,0.3085767764765712,1
6,3.755275233120631e-09,1.8354113804188916,0.06408869609449025,0.5688657693355149,0.005579487808626257,288.317909243575,0.26095917209404074,1
7,2.500940069962668e-09,0.19749501945196987,0.02748160395847855,0.573663640615638,0.006600023538568946,184.04020490067262,0.5629687050985824,1
8,5.032931245171842e-09,3.044540166457752,0.37870099381873984,0.5691241345206123,0.0063305112708249844,241.42662229842682,0.3334721557948529,1
9,5.1305227448864925e-09,1.2271598980573113,-0.1553856953181697,0.5717257603382659,0.004636765051804728,295.8000152409235,0.3047170941572335,1
10,3.6675325533548163e-09,4.688368944946077,-0.015389161770330553,0.5673624939835694,0.005226784609628128,293.6607703519505,0.19813979312428645,1
11,3.0762152704710915e-09,1.3736742076123465,-0.26277545390353896,0.5682106333471012,0.00785613853117008,183.14222057399388,0.33017010242716244,1
12,3.166944465692849e-09,0.4130643284508182,-0.21393934018897265,0.5683155337907779,0.007211338056284005,215.9432746776994,0.26309109259583685,1
13,3.2250190978628253e-09,1.107810031543546,0.004964066080548119,0.5651245514135662,0.005797686533186048,281.7664256175091,0.3004751146121217,1
14,3.931877653205342e-09,3.1930174316737028,0.061348385457597576,0.5671407032376574,0.0055158367146552105,304.4396705906621,0.180697434882695,1
15,4.125613586630368e-09,3.974395854368797,0.7654619838886851,0.5663690957790011,0.0076002348994565925,196.56095541152686,0.4684813505217369,1
16,3.202964049531989e-09,1.0507698682975877,-0.08871233009397904,0.5675582357028423,0.007081455860537128,202.89134374910995,0.3694264070583501,1
17,3.90588085369407e-09,0.6826465680861963,-0.10581263790022476,0.5680062969619737,0.0056658194683972644,285.26531529352576,0.30922090131794994,1
18,5.601048276424398e-10,0.466773803724061,0.15066840857813793,0.5770912388864065,0.007423625214277845,166.9405793539929,0.40412771930963054,1
19,2.404661880506181e-09,1.235282574579926,0.2753203404875885,0.5669170462382972,0.008494717472653552,163.36635293103382,0.4283040113916047,1
20,3.0074648659398963e-09,0.20647613958604927,0.01752069948103554,0.5694186680456764,0.006723178523920576,193.6325522285687,0.5106501968658127,1
21,2.43244979257158e-09,1.4470393765660237,0.30437509176586186,0.5726767431761437,0.005231719680341648,231.23566239836063,0.5002089849414406,1
22,2.563829895439344e-09,0.4772671966166582,0.012158597742948052,0.5763007550328983,0.004251645479827978,253.53458245016083,0.4911544866627629,1
23,1.421668825653342e-09,0.7350982894123951,0.0007332362100018753,0.5674365914139657,0.008416224185887616,177.39380466977204,0.4268873942428567,1
24,4.2820051218255615e-09,0.6373012615172977,0.11434929677709198,0.5679780041017319,0.00962713996342081,133.9483733637263,0.7148652671460506,1
25,5.884223489521139e-09,0.8126635355614082,-0.1494934384921392,0.5707476509888929,0.009397800663483363,127.13204156387958,0.7428610157735979,1
