,IMF_Mean,IMF_Std,IMF_Kurtosis,IMF_Skew,Label
0,2.8568090299671996e-09,6.285871081335179e-07,16.077614026132697,-0.051616443518681526,0
1,1.9449311552973784e-08,1.5853469734878953e-06,18.008046915808823,0.3149318944221087,0
2,-4.033965412774661e-09,6.935599573985739e-07,12.66261793582674,-0.22469173495065486,0
3,1.3574125078532378e-09,4.858163824846533e-07,3.089896678837186,0.017007851416215657,0
4,-9.674468812504698e-09,6.334458958672509e-07,6.9196823784194965,-0.04607983593480968,0
5,2.7911311746044786e-09,5.51852146821506e-07,5.248503301297165,0.04662244697821827,0
6,-7.552801576514193e-09,2.3185173229330172e-06,113.37007394952087,0.007092796130062695,0
7,-1.8276283100842057e-08,1.3812351020151791e-06,106.76615012983468,-1.4025419617666255,0
8,-1.283310856110256e-09,5.831211585886243e-07,6.957240226530193,-0.08068935762330805,0
9,-3.2616698888371525e-09,4.885457033330843e-07,4.855788624459282,-0.0367454092461476,0
10,-4.701664073484674e-09,5.481707542283336e-07,5.074562100691667,0.08985893138034821,0
11,-1.1377566311003339e-08,9.147402260689813e-07,38.7289548373309,-0.516523342132841,0
12,-1.2489782534720811e-09,7.475511856971486e-07,10.503036113985768,0.2823257694096651,0
13,-3.6418032371899412e-09,7.122416976684977e-07,4.335193301649533,-0.06304683609385306,0
14,-4.2715314838383075e-09,1.7702436629675151e-06,216.10971097502133,0.5380030231207251,0
15,4.770536970741543e-09,5.570876752961459e-07,4.5519090305303695,-0.11195624892392296,0
16,-8.152710762021388e-10,5.989012340676146e-07,18.7332064267109,0.4421745818763582,0
17,-7.3790864645244475e-09,4.6759343671170455e-07,4.747944286025131,0.020730268797744502,0
18,-6.55425876870331e-09,9.3621498030524e-07,41.30315355414472,0.14978517198866034,0
19,1.0892278248631884e-09,5.176639425967743e-07,2.5023929733881483,0.021059050278713246,0
20,1.0357840723044651e-08,7.509624574200098e-07,16.688813635027586,0.160536225652939,0
21,-1.611231866475318e-09,5.858795238213835e-07,7.383453046899714,-0.005637403029904894,0
22,7.138402761145201e-09,6.156886864111906e-07,65.31548698990973,-0.1723898933248842,0
23,6.120508842138514e-09,1.8467694943525338e-06,30.2792350601582,-0.005406014779201517,0
24,-2.8166317908966108e-08,1.5654030985332863e-06,121.93344796824522,-0.9520501383603897,0
25,-7.187900017333311e-09,4.606313461799612e-06,73.52041751020253,0.45471911275405197,0
26,5.50081523362654e-11,1.0479322115143421e-06,70.20854830407063,0.09834491528156993,0
27,4.042429125272545e-09,7.341861182361267e-07,6.101291845231124,0.12616016800282456,0
28,-1.7838835434738136e-10,5.91942972184909e-07,6.022426369115419,-0.04355630844511575,0
29,-5.520963087758694e-09,6.336375975503064e-07,13.601959006446164,0.1419028110453625,0
30,-9.381741024200957e-09,1.9795221491511044e-06,64.13558455781511,-0.5668675503743524,0
31,-7.2548329988883065e-09,7.486236708628969e-07,7.586149708806621,-0.2202474154786717,0
32,1.7767683808043656e-09,4.847259752453976e-07,4.46630082212479,-0.08332496830624657,0
33,-2.4294242999473067e-09,6.584780798228593e-07,9.722209229347428,0.10553861859121076,0
34,5.5583615952386346e-09,5.334062958762992e-07,10.850783052503932,-0.13351353936497354,0
35,-2.428001769690629e-09,5.064293439033391e-07,32.923156084478144,-0.20539232784279135,0
36,8.102473389791556e-09,5.133120591584043e-07,0.7598531852203894,-0.011258088503561156,0
37,-6.251351889324913e-09,6.030985377247068e-07,8.217358309036749,0.00905069486602018,0
38,2.0079286189249914e-08,1.4937679201502997e-06,26.360766223448266,0.694167272857126,0
39,1.0503139857924292e-09,6.705377435076061e-07,13.213029705520507,-0.0706075769757465,0
40,-5.690858740120145e-09,1.8101464373380382e-06,53.084470740533895,0.1326087987288261,0
41,3.4468446347418106e-09,5.344616076102263e-07,3.106116709839913,0.0773477543018828,0
42,-2.322537017206029e-09,5.917051695959429e-07,9.956672697387514,-0.07419370977717876,0
43,-9.729360275169738e-10,6.947977047036911e-07,17.871551311942238,-0.1415384627768807,0
44,-1.0437267473245694e-08,6.432530045817264e-07,15.507007158403967,-0.15817516221173558,0
45,1.2865838005042279e-09,5.141917162819531e-07,1.0480837254002813,-0.03839796079637251,0
46,-1.9523646672134022e-09,5.586677655154657e-07,6.473100711785149,-0.009759387233097714,0
47,-1.0278573615140905e-08,6.226999219459533e-07,34.884636633965336,-0.223188552818346,0
48,3.613262254941375e-10,5.710569697517053e-07,7.386069644441372,0.1616435115781146,0
49,-1.2092223217973846e-08,5.568835836653042e-07,2.5837747956577117,-0.1012234573068595,0
50,-6.417751643499583e-09,5.014077616447547e-07,4.9370781770189485,-0.012257906918096282,0
51,-4.839915678092587e-10,6.512347483674871e-07,38.74346633780552,-0.06304453729069083,0
52,7.4040361557655246e-09,7.198969247513479e-07,6.597973835605195,0.09523341466537733,0
53,3.3744890021947183e-09,8.669737664405346e-07,18.203739583839205,-0.05113855544206373,0
54,-5.6538531777613055e-09,7.552731138850651e-07,7.13036271794792,-0.10478583840534986,0
55,2.029589299022014e-09,1.704747054428119e-06,144.67532824975652,0.07704201100414274,0
56,7.8317628568025e-09,2.7400568893103334e-06,24.741316289717485,-0.1346512517816341,0
57,-1.3964175921207884e-08,1.0921279952945514e-06,81.82114115073512,-1.30591383676824,0
58,-4.1310823281057655e-09,5.914110988859095e-07,2.342631776387062,0.05567555301377309,0
59,5.587561331969656e-09,5.913018050579708e-07,8.960031369250693,0.012015000626244369,0
60,-3.766414329296387e-09,6.093054938556041e-07,1.361150829986034,0.017137615414453047,0
61,7.105588945097718e-09,1.050782652833941e-06,9.838646115353603,-0.16069519477239244,0
62,-3.474135494956494e-09,7.675258438151052e-07,28.977885789869728,0.18534442905059087,0
63,-1.68196790853182e-09,5.750950533533544e-07,3.9065288114505363,-0.014976563913777219,0
64,1.571307532988308e-09,6.304313564497022e-07,3.6211851879725527,0.05075821220433695,0
65,-6.468584430954615e-09,8.636743839848501e-07,7.975620344274103,-0.0123028944547302,0
66,2.15416837384548e-09,7.914207408131659e-07,4.467163577661818,0.0196325946485446,0
67,1.671166641971635e-08,1.828875673851717e-06,24.68809521837441,0.5060569524938106,0
68,-3.816401910354207e-09,9.325662097160903e-07,12.725299810014706,0.09294416244420883,0
69,-3.4569740807521e-09,7.67765399366371e-07,13.364525381532161,-0.12807237633997262,0
